KECAMATAN,KELURAHAN,NAMOBJ,Kode,Luas__Ha_
Kecamatan Pekalongan Timur,Kelurahan Noyontaansari,Kawasan Perumahan,"12",1.55115970607
Kecamatan Pekalongan Timur,Kelurahan Noyontaansari,Kawasan Perumahan,"12",7.57744619461
Kecamatan Pekalongan Timur,Kelurahan Noyontaansari,Kawasan Perumahan,"12",4.56027996692
Kecamatan Pekalongan Timur,Kelurahan Noyontaansari,Kawasan Perumahan,"12",9.89242312063
Kecamatan Pekalongan Timur,Kelurahan Noyontaansari,Kawasan Perumahan,"12",6.76177275934
Kecamatan Pekalongan Timur,Kelurahan Noyontaansari,Kawasan Perumahan,"12",1.69406859128
Kecamatan Pekalongan Timur,Kelurahan Noyontaansari,Kawasan Perumahan,"12",0.4405539407
Kecamatan Pekalongan Timur,Kelurahan Noyontaansari,Kawasan Perumahan,"12",5.78841846069
Kecamatan Pekalongan Timur,Kelurahan Noyontaansari,Kawasan Peruntukan Industri,"10",1.64266659656
Kecamatan Pekalongan Timur,Kelurahan Noyontaansari,Kawasan Peruntukan Industri,"10",0.14460250392
Kecamatan Pekalongan Timur,Kelurahan Noyontaansari,Kawasan Peruntukan Industri,"10",0.2129434715
Kecamatan Pekalongan Timur,Kelurahan Noyontaansari,Kawasan Peruntukan Industri,"10",0.57249554537
Kecamatan Pekalongan Timur,Kelurahan Noyontaansari,Kawasan Peruntukan Industri,"10",0.63353927673
Kecamatan Pekalongan Timur,Kelurahan Noyontaansari,Kawasan Peruntukan Industri,"10",0.01540254199
Kecamatan Pekalongan Timur,Kelurahan Noyontaansari,Kawasan Peruntukan Industri,"10",14.5427382462
Kecamatan Pekalongan Timur,Kelurahan Noyontaansari,Kawasan Peruntukan Industri,"10",0.73742348347
Kecamatan Pekalongan Timur,Kelurahan Noyontaansari,Ruang Terbuka Hijau (RTH) Kota,"6",0.1585502786
Kecamatan Pekalongan Timur,Kelurahan Noyontaansari,Ruang Terbuka Hijau (RTH) Kota,"6",0.27961237693
Kecamatan Pekalongan Timur,Kelurahan Noyontaansari,Ruang Terbuka Hijau (RTH) Kota,"6",0.05516275022
Kecamatan Pekalongan Timur,Kelurahan Noyontaansari,Ruang Terbuka Hijau (RTH) Kota,"6",0.00039113147
Kecamatan Pekalongan Timur,Kelurahan Noyontaansari,Ruang Terbuka Hijau (RTH) Kota,"6",0.14976571871
Kecamatan Pekalongan Timur,Kelurahan Noyontaansari,Ruang Terbuka Hijau (RTH) Kota,"6",0.63624958372
Kecamatan Pekalongan Timur,Kelurahan Noyontaansari,Ruang Terbuka Hijau (RTH) Kota,"6",0.47157493509
Kecamatan Pekalongan Timur,Kelurahan Noyontaansari,Ruang Terbuka Hijau (RTH) Kota,"6",0.26241621647
Kecamatan Pekalongan Timur,Kelurahan Noyontaansari,Sempadan Sungai,"2",0.21935296745
Kecamatan Pekalongan Timur,Kelurahan Noyontaansari,Sempadan Sungai,"2",0.06433638758
Kecamatan Pekalongan Timur,Kelurahan Noyontaansari,Sempadan Sungai,"2",0.19696115892
Kecamatan Pekalongan Timur,Kelurahan Noyontaansari,Sempadan Sungai,"2",0.19507227481
Kecamatan Pekalongan Timur,Kelurahan Noyontaansari,Sempadan Sungai,"2",0.2118830975
Kecamatan Pekalongan Timur,Kelurahan Noyontaansari,Sempadan Sungai,"2",0.02407635241
Kecamatan Pekalongan Timur,Kelurahan Poncol,Badan Air,"22",2.22336707378
Kecamatan Pekalongan Timur,Kelurahan Poncol,Badan Jalan,"23",0.47241114737
Kecamatan Pekalongan Timur,Kelurahan Poncol,Kawasan Pendidikan,"16",1.75810061583
Kecamatan Pekalongan Timur,Kelurahan Poncol,Kawasan Perdagangan dan Jasa,"13",3.27887729569
Kecamatan Pekalongan Timur,Kelurahan Poncol,Kawasan Perdagangan dan Jasa,"13",7.96380348841
Kecamatan Pekalongan Timur,Kelurahan Poncol,Kawasan Perkantoran,"14",0.13192997773
Kecamatan Pekalongan Timur,Kelurahan Poncol,Kawasan Perkantoran,"14",0.5444072042
Kecamatan Pekalongan Timur,Kelurahan Poncol,Kawasan Perumahan,"12",0.11373738752
Kecamatan Pekalongan Timur,Kelurahan Poncol,Kawasan Perumahan,"12",49.6691951861
Kecamatan Pekalongan Timur,Kelurahan Poncol,Kawasan Perumahan,"12",6.64242028278
Kecamatan Pekalongan Timur,Kelurahan Poncol,Kawasan Peruntukan Industri,"10",0.6346430301
Kecamatan Pekalongan Timur,Kelurahan Poncol,Kawasan Peruntukan Industri,"10",0.57698993299
Kecamatan Pekalongan Timur,Kelurahan Poncol,Ruang Terbuka Hijau (RTH) Kota,"6",6.913681e-05
Kecamatan Pekalongan Timur,Kelurahan Poncol,Ruang Terbuka Hijau (RTH) Kota,"6",0.37497859125
Kecamatan Pekalongan Timur,Kelurahan Poncol,Ruang Terbuka Hijau (RTH) Kota,"6",0.13776197657
Kecamatan Pekalongan Timur,Kelurahan Poncol,Ruang Terbuka Hijau (RTH) Kota,"6",2.40876725982
Kecamatan Pekalongan Timur,Kelurahan Poncol,Ruang Terbuka Hijau (RTH) Kota,"6",0.83422857714
Kecamatan Pekalongan Timur,Kelurahan Poncol,Ruang Terbuka Hijau (RTH) Kota,"6",0.48617882499
Kecamatan Pekalongan Timur,Kelurahan Poncol,Ruang Terbuka Hijau (RTH) Kota,"6",2.50598360989
Kecamatan Pekalongan Timur,Kelurahan Poncol,Ruang Terbuka Hijau (RTH) Kota,"6",0.75191134223
Kecamatan Pekalongan Timur,Kelurahan Poncol,Sempadan Sungai,"2",0.36636643359
Kecamatan Pekalongan Timur,Kelurahan Kali Baros,Badan Air,"22",0.20986036264
Kecamatan Pekalongan Timur,Kelurahan Kali Baros,Badan Air,"22",1.56182054996
Kecamatan Pekalongan Timur,Kelurahan Kali Baros,Badan Jalan,"23",4.5328458167
Kecamatan Pekalongan Timur,Kelurahan Kali Baros,Kawasan Kesehatan,"17",0.43844665626
Kecamatan Pekalongan Timur,Kelurahan Kali Baros,Kawasan Kesehatan,"17",1.00773618523
Kecamatan Pekalongan Timur,Kelurahan Kali Baros,Kawasan Pendidikan,"16",1.33166697758
Kecamatan Pekalongan Timur,Kelurahan Kali Baros,Kawasan Pendidikan,"16",0.01177857959
Kecamatan Pekalongan Timur,Kelurahan Kali Baros,Kawasan Pendidikan,"16",0.00472578636
Kecamatan Pekalongan Timur,Kelurahan Kali Baros,Kawasan Perdagangan dan Jasa,"13",43.2204136381
Kecamatan Pekalongan Timur,Kelurahan Kali Baros,Kawasan Perdagangan dan Jasa,"13",0.43586761701
Kecamatan Pekalongan Timur,Kelurahan Kali Baros,Kawasan Perdagangan dan Jasa,"13",12.3929169675
Kecamatan Pekalongan Timur,Kelurahan Kali Baros,Kawasan Perdagangan dan Jasa,"13",1.17538216276
Kecamatan Pekalongan Timur,Kelurahan Kali Baros,Kawasan Perdagangan dan Jasa,"13",1.39581658881
Kecamatan Pekalongan Timur,Kelurahan Kali Baros,Kawasan Perdagangan dan Jasa,"13",0.51276826832
Kecamatan Pekalongan Timur,Kelurahan Kali Baros,Kawasan Peribadatan,"15",1.17259464178
Kecamatan Pekalongan Timur,Kelurahan Kali Baros,Kawasan Perkantoran,"14",0.35011841185
Kecamatan Pekalongan Timur,Kelurahan Kali Baros,Kawasan Perkantoran,"14",0.98344755382
Kecamatan Pekalongan Timur,Kelurahan Kali Baros,Kawasan Perumahan,"12",25.4843931929
Kecamatan Pekalongan Timur,Kelurahan Kali Baros,Kawasan Perumahan,"12",0.36628665941
Kecamatan Pekalongan Timur,Kelurahan Kali Baros,Kawasan Perumahan,"12",4.27476343658
Kecamatan Pekalongan Timur,Kelurahan Kali Baros,Kawasan Perumahan,"12",1.68623201984
Kecamatan Pekalongan Timur,Kelurahan Kali Baros,Kawasan Peruntukan Industri,"10",3.70338512948
Kecamatan Pekalongan Timur,Kelurahan Kali Baros,Kawasan Peruntukan Industri,"10",1.43859244354
Kecamatan Pekalongan Timur,Kelurahan Kali Baros,Kawasan Peruntukan Industri,"10",0.66888901508
Kecamatan Pekalongan Timur,Kelurahan Kali Baros,Kawasan Peruntukan Industri,"10",0.74329935235
Kecamatan Pekalongan Timur,Kelurahan Kali Baros,Kawasan Peruntukan Industri,"10",0.77807491392
Kecamatan Pekalongan Timur,Kelurahan Kali Baros,Kawasan Tanaman Pangan,"7",9.99816747402
Kecamatan Pekalongan Timur,Kelurahan Kali Baros,Kawasan Tanaman Pangan,"7",6.86344543328
Kecamatan Pekalongan Timur,Kelurahan Kali Baros,Kawasan Tanaman Pangan,"7",21.6312430561
Kecamatan Pekalongan Timur,Kelurahan Kali Baros,Kawasan Tanaman Pangan,"7",7.20387110417
Kecamatan Pekalongan Timur,Kelurahan Kali Baros,Kawasan Tanaman Pangan,"7",29.6915129171
Kecamatan Pekalongan Timur,Kelurahan Kali Baros,Kawasan Transportasi,"19",0.00668777496
Kecamatan Pekalongan Timur,Kelurahan Kali Baros,Ruang Terbuka Hijau (RTH) Kota,"6",0.01458246831
Kecamatan Pekalongan Timur,Kelurahan Kali Baros,Ruang Terbuka Hijau (RTH) Kota,"6",0.01248085605
Kecamatan Pekalongan Timur,Kelurahan Kali Baros,Ruang Terbuka Hijau (RTH) Kota,"6",0.07159290668
Kecamatan Pekalongan Timur,Kelurahan Kali Baros,Ruang Terbuka Hijau (RTH) Kota,"6",0.38035171311
Kecamatan Pekalongan Timur,Kelurahan Kali Baros,Ruang Terbuka Hijau (RTH) Kota,"6",1.14439429522
Kecamatan Pekalongan Timur,Kelurahan Kali Baros,Ruang Terbuka Hijau (RTH) Kota,"6",0.79763754896
Kecamatan Pekalongan Timur,Kelurahan Kali Baros,Ruang Terbuka Hijau (RTH) Kota,"6",1.79862295903
Kecamatan Pekalongan Timur,Kelurahan Kali Baros,Ruang Terbuka Hijau (RTH) Kota,"6",0.39071782286
Kecamatan Pekalongan Timur,Kelurahan Kali Baros,Ruang Terbuka Hijau (RTH) Kota,"6",3.42893141771
Kecamatan Pekalongan Timur,Kelurahan Kali Baros,Ruang Terbuka Hijau (RTH) Kota,"6",0.00598887766
Kecamatan Pekalongan Timur,Kelurahan Kali Baros,Ruang Terbuka Hijau (RTH) Kota,"6",0.00092625034
Kecamatan Pekalongan Timur,Kelurahan Kali Baros,Ruang Terbuka Hijau (RTH) Kota,"6",0.01604885395
Kecamatan Pekalongan Timur,Kelurahan Kali Baros,Ruang Terbuka Hijau (RTH) Kota,"6",0.37346686524
Kecamatan Pekalongan Timur,Kelurahan Kali Baros,Ruang Terbuka Hijau (RTH) Kota,"6",0.37265844755
Kecamatan Pekalongan Timur,Kelurahan Kali Baros,Ruang Terbuka Hijau (RTH) Kota,"6",0.05146273368
Kecamatan Pekalongan Timur,Kelurahan Kali Baros,Sempadan Sungai,"2",0.17939355006
Kecamatan Pekalongan Timur,Kelurahan Kali Baros,Sempadan Sungai,"2",0.33832013406
Kecamatan Pekalongan Timur,Kelurahan Kali Baros,Sempadan Sungai,"2",0.22619994566
Kecamatan Pekalongan Utara,Kelurahan Krapyak,Badan Air,"22",0.23412504108
Kecamatan Pekalongan Utara,Kelurahan Krapyak,Badan Air,"22",26.1179425262
Kecamatan Pekalongan Utara,Kelurahan Krapyak,Badan Air,"22",1.52048943583
Kecamatan Pekalongan Utara,Kelurahan Krapyak,Badan Air,"22",5.84541087302
Kecamatan Pekalongan Utara,Kelurahan Krapyak,Badan Jalan,"23",8.13074496343
Kecamatan Pekalongan Utara,Kelurahan Krapyak,Kawasan Ekosistem Mangrove,"5",0.36068563693
Kecamatan Pekalongan Utara,Kelurahan Krapyak,Kawasan Pariwisata,"11",6.81097252755
Kecamatan Pekalongan Utara,Kelurahan Krapyak,Kawasan Pendidikan,"16",0.17294312701
Kecamatan Pekalongan Utara,Kelurahan Krapyak,Kawasan Pendidikan,"16",0.42104926821
Kecamatan Pekalongan Utara,Kelurahan Krapyak,Kawasan Pendidikan,"16",0.17676137439
Kecamatan Pekalongan Utara,Kelurahan Krapyak,Kawasan Pendidikan,"16",1.1189432527
Kecamatan Pekalongan Utara,Kelurahan Krapyak,Kawasan Pendidikan,"16",0.45810045357
Kecamatan Pekalongan Utara,Kelurahan Krapyak,Kawasan Pendidikan,"16",0.36313440371
Kecamatan Pekalongan Utara,Kelurahan Krapyak,Kawasan Pendidikan,"16",0.22531270009
Kecamatan Pekalongan Utara,Kelurahan Krapyak,Kawasan Pendidikan,"16",0.73322483838
Kecamatan Pekalongan Utara,Kelurahan Krapyak,Kawasan Peribadatan,"15",0.21702670262
Kecamatan Pekalongan Utara,Kelurahan Krapyak,Kawasan Peribadatan,"15",0.23634350619
Kecamatan Pekalongan Utara,Kelurahan Krapyak,Kawasan Perikanan Budidaya,"8",20.088475816
Kecamatan Pekalongan Utara,Kelurahan Krapyak,Kawasan Perikanan Budidaya,"8",23.3637273826
Kecamatan Pekalongan Utara,Kelurahan Krapyak,Kawasan Perikanan Tangkap,"9",1.16668852553
Kecamatan Pekalongan Utara,Kelurahan Krapyak,Kawasan Perikanan Tangkap,"9",1.20591896746
Kecamatan Pekalongan Utara,Kelurahan Krapyak,Kawasan Perikanan Tangkap,"9",8.69761149213
Kecamatan Pekalongan Utara,Kelurahan Krapyak,Kawasan Perumahan,"12",0.16708064078
Kecamatan Pekalongan Utara,Kelurahan Krapyak,Kawasan Perumahan,"12",112.31938343
Kecamatan Pekalongan Utara,Kelurahan Krapyak,Kawasan Perumahan,"12",44.1058267268
Kecamatan Pekalongan Utara,Kelurahan Krapyak,Kawasan Perumahan,"12",61.0923467583
Kecamatan Pekalongan Utara,Kelurahan Krapyak,Kawasan Perumahan,"12",1.86262731445
Kecamatan Pekalongan Utara,Kelurahan Krapyak,Kawasan Perumahan,"12",2.5718142063
Kecamatan Pekalongan Utara,Kelurahan Krapyak,Kawasan Peruntukan Industri,"10",0.39180737171
Kecamatan Pekalongan Utara,Kelurahan Krapyak,Kawasan Peruntukan Industri,"10",3.39010212685
Kecamatan Pekalongan Utara,Kelurahan Krapyak,Kawasan Peruntukan Industri,"10",5.03474987234
Kecamatan Pekalongan Utara,Kelurahan Krapyak,Kawasan Peruntukan Industri,"10",4.65757780543
Kecamatan Pekalongan Utara,Kelurahan Krapyak,Kawasan Peruntukan Industri,"10",23.7321121725
Kecamatan Pekalongan Utara,Kelurahan Krapyak,Kawasan Peruntukan Industri,"10",31.4972584379
Kecamatan Pekalongan Utara,Kelurahan Krapyak,Ruang Terbuka Hijau (RTH) Kota,"6",0.35128219253
Kecamatan Pekalongan Utara,Kelurahan Krapyak,Ruang Terbuka Hijau (RTH) Kota,"6",9.882866e-05
Kecamatan Pekalongan Utara,Kelurahan Krapyak,Ruang Terbuka Hijau (RTH) Kota,"6",2.3588371564
Kecamatan Pekalongan Utara,Kelurahan Krapyak,Ruang Terbuka Hijau (RTH) Kota,"6",0.62544773304
Kecamatan Pekalongan Utara,Kelurahan Krapyak,Ruang Terbuka Hijau (RTH) Kota,"6",2.41809543425
Kecamatan Pekalongan Utara,Kelurahan Krapyak,Ruang Terbuka Hijau (RTH) Kota,"6",0.34095857684
Kecamatan Pekalongan Utara,Kelurahan Krapyak,Ruang Terbuka Hijau (RTH) Kota,"6",0.6680877653
Kecamatan Pekalongan Utara,Kelurahan Krapyak,Ruang Terbuka Hijau (RTH) Kota,"6",5.75921269626
Kecamatan Pekalongan Utara,Kelurahan Krapyak,Ruang Terbuka Hijau (RTH) Kota,"6",0.73226173835
Kecamatan Pekalongan Utara,Kelurahan Krapyak,Ruang Terbuka Hijau (RTH) Kota,"6",0.10570630971
Kecamatan Pekalongan Utara,Kelurahan Krapyak,Ruang Terbuka Hijau (RTH) Kota,"6",1.13528240147
Kecamatan Pekalongan Utara,Kelurahan Krapyak,Ruang Terbuka Hijau (RTH) Kota,"6",0.27548604675
Kecamatan Pekalongan Utara,Kelurahan Krapyak,Ruang Terbuka Hijau (RTH) Kota,"6",1.84757054564
Kecamatan Pekalongan Utara,Kelurahan Krapyak,Sempadan Pantai,"1",0.85023862557
Kecamatan Pekalongan Utara,Kelurahan Krapyak,Sempadan Sungai,"2",0.31736098789
Kecamatan Pekalongan Utara,Kelurahan Krapyak,Sempadan Sungai,"2",0.77852519816
Kecamatan Pekalongan Utara,Kelurahan Krapyak,Sempadan Sungai,"2",1.25782968657
Kecamatan Pekalongan Utara,Kelurahan Krapyak,Sempadan Sungai,"2",0.06398921626
Kecamatan Pekalongan Utara,Kelurahan Krapyak,Sempadan Sungai,"2",0.00356891654
Kecamatan Pekalongan Utara,Kelurahan Krapyak,Sempadan Sungai,"2",0.1366504716
Kecamatan Pekalongan Utara,Kelurahan Krapyak,Sempadan Sungai,"2",0.52953829516
Kecamatan Pekalongan Utara,Kelurahan Panjangbaru,Badan Jalan,"23",5.94721904779
Kecamatan Pekalongan Utara,Kelurahan Panjangbaru,Kawasan Ekosistem Mangrove,"5",5.20178141079
Kecamatan Pekalongan Utara,Kelurahan Panjangbaru,Kawasan Kesehatan,"17",1.1314531532
Kecamatan Pekalongan Utara,Kelurahan Panjangbaru,Kawasan Pariwisata,"11",0.00994012395
Kecamatan Pekalongan Utara,Kelurahan Panjangbaru,Kawasan Pendidikan,"16",0.012783066
Kecamatan Pekalongan Utara,Kelurahan Panjangbaru,Kawasan Pendidikan,"16",4.62108896701
Kecamatan Pekalongan Utara,Kelurahan Panjangbaru,Kawasan Perdagangan dan Jasa,"13",0.30524262752
Kecamatan Pekalongan Utara,Kelurahan Panjangbaru,Kawasan Perdagangan dan Jasa,"13",0.2995972479
Kecamatan Pekalongan Utara,Kelurahan Panjangbaru,Kawasan Perdagangan dan Jasa,"13",3.01912831936
Kecamatan Pekalongan Utara,Kelurahan Panjangbaru,Kawasan Peribadatan,"15",0.37275394121
Kecamatan Pekalongan Utara,Kelurahan Panjangbaru,Kawasan Perkantoran,"14",0.05552384625
Kecamatan Pekalongan Utara,Kelurahan Panjangbaru,Kawasan Perkantoran,"14",0.1378008664
Kecamatan Pekalongan Utara,Kelurahan Panjangbaru,Kawasan Perumahan,"12",51.8864020516
Kecamatan Pekalongan Utara,Kelurahan Panjangbaru,Kawasan Perumahan,"12",27.0294496666
Kecamatan Pekalongan Utara,Kelurahan Panjangbaru,Kawasan Perumahan,"12",0.07150128323
Kecamatan Pekalongan Utara,Kelurahan Panjangbaru,Kawasan Perumahan,"12",0.41828755384
Kecamatan Pekalongan Utara,Kelurahan Panjangbaru,Kawasan Peruntukan Industri,"10",0.01389998683
Kecamatan Pekalongan Utara,Kelurahan Panjangbaru,Kawasan Peruntukan Industri,"10",0.0823325702
Kecamatan Pekalongan Utara,Kelurahan Panjangbaru,Kawasan Peruntukan Industri,"10",0.0072319432
Kecamatan Pekalongan Utara,Kelurahan Panjangbaru,Kawasan Peruntukan Industri,"10",0.04655574839
Kecamatan Pekalongan Utara,Kelurahan Panjangbaru,Kawasan Peruntukan Industri,"10",0.11109522332
Kecamatan Pekalongan Utara,Kelurahan Panjangbaru,Kawasan Peruntukan Industri,"10",0.41962167065
Kecamatan Pekalongan Utara,Kelurahan Panjangbaru,Ruang Terbuka Hijau (RTH) Kota,"6",4.60456735233
Kecamatan Pekalongan Utara,Kelurahan Panjangbaru,Ruang Terbuka Hijau (RTH) Kota,"6",1.01337816403
Kecamatan Pekalongan Utara,Kelurahan Panjangbaru,Ruang Terbuka Hijau (RTH) Kota,"6",0.39022308305
Kecamatan Pekalongan Utara,Kelurahan Panjangbaru,Ruang Terbuka Hijau (RTH) Kota,"6",0.00453247453
Kecamatan Pekalongan Utara,Kelurahan Panjangbaru,Sempadan Pantai,"1",5.362605967
Kecamatan Pekalongan Utara,Kelurahan Degayu,Badan Air,"22",0.00940600402
Kecamatan Pekalongan Utara,Kelurahan Degayu,Badan Air,"22",0.0501769495
Kecamatan Pekalongan Utara,Kelurahan Degayu,Badan Air,"22",0.04158554273
Kecamatan Pekalongan Utara,Kelurahan Degayu,Badan Air,"22",0.10267559242
Kecamatan Pekalongan Utara,Kelurahan Degayu,Badan Air,"22",0.0464397502
Kecamatan Pekalongan Utara,Kelurahan Degayu,Badan Air,"22",0.2141852437
Kecamatan Pekalongan Utara,Kelurahan Degayu,Badan Air,"22",0.07019936029
Kecamatan Pekalongan Utara,Kelurahan Degayu,Badan Air,"22",0.12863148101
Kecamatan Pekalongan Utara,Kelurahan Degayu,Badan Air,"22",0.03675140805
Kecamatan Pekalongan Utara,Kelurahan Degayu,Badan Air,"22",0.0360140406
Kecamatan Pekalongan Utara,Kelurahan Degayu,Badan Air,"22",0.46634426223
Kecamatan Pekalongan Utara,Kelurahan Degayu,Badan Air,"22",2.04847383222
Kecamatan Pekalongan Utara,Kelurahan Degayu,Badan Air,"22",1.24263672859
Kecamatan Pekalongan Utara,Kelurahan Degayu,Badan Jalan,"23",1.054533653
Kecamatan Pekalongan Utara,Kelurahan Degayu,Kawasan Kesehatan,"17",0.09696905429
Kecamatan Pekalongan Utara,Kelurahan Degayu,Kawasan Pendidikan,"16",0.00224027121
Kecamatan Pekalongan Utara,Kelurahan Degayu,Kawasan Pendidikan,"16",0.1835580994
Kecamatan Pekalongan Utara,Kelurahan Degayu,Kawasan Pendidikan,"16",0.14833117259
Kecamatan Pekalongan Utara,Kelurahan Degayu,Kawasan Pendidikan,"16",0.11352620429
Kecamatan Pekalongan Utara,Kelurahan Degayu,Kawasan Perdagangan dan Jasa,"13",2.70893035389
Kecamatan Pekalongan Utara,Kelurahan Degayu,Kawasan Perdagangan dan Jasa,"13",4.59069236329
Kecamatan Pekalongan Utara,Kelurahan Degayu,Kawasan Perdagangan dan Jasa,"13",2.08246090573
Kecamatan Pekalongan Utara,Kelurahan Degayu,Kawasan Perikanan Budidaya,"8",0.00187377277
Kecamatan Pekalongan Utara,Kelurahan Degayu,Kawasan Perikanan Budidaya,"8",0.0109152625
Kecamatan Pekalongan Utara,Kelurahan Degayu,Kawasan Perikanan Budidaya,"8",39.9767274439
Kecamatan Pekalongan Utara,Kelurahan Degayu,Kawasan Perikanan Budidaya,"8",89.4497507045
Kecamatan Pekalongan Utara,Kelurahan Degayu,Kawasan Perikanan Tangkap,"9",17.4093342972
Kecamatan Pekalongan Utara,Kelurahan Degayu,Kawasan Perkantoran,"14",0.09543697515
Kecamatan Pekalongan Utara,Kelurahan Degayu,Kawasan Perumahan,"12",1.45193e-06
Kecamatan Pekalongan Utara,Kelurahan Degayu,Kawasan Perumahan,"12",88.1393343662
Kecamatan Pekalongan Utara,Kelurahan Degayu,Kawasan Perumahan,"12",2.90701233952
Kecamatan Pekalongan Utara,Kelurahan Degayu,Kawasan Ruang Terbuka Non Hijau,"20",2.28796915711
Kecamatan Pekalongan Utara,Kelurahan Degayu,Kawasan Tanaman Pangan,"7",0.07506921876
Kecamatan Pekalongan Utara,Kelurahan Degayu,Kawasan Tanaman Pangan,"7",0.00997160519
Kecamatan Pekalongan Utara,Kelurahan Degayu,Kawasan Tanaman Pangan,"7",0.09381349501
Kecamatan Pekalongan Utara,Kelurahan Degayu,Kawasan Tanaman Pangan,"7",0.06923466656
Kecamatan Pekalongan Utara,Kelurahan Degayu,Kawasan Tanaman Pangan,"7",0.05696491041
Kecamatan Pekalongan Utara,Kelurahan Degayu,Kawasan Tanaman Pangan,"7",28.099977552
Kecamatan Pekalongan Utara,Kelurahan Degayu,Ruang Terbuka Hijau (RTH) Kota,"6",0.06296427752
Kecamatan Pekalongan Utara,Kelurahan Degayu,Ruang Terbuka Hijau (RTH) Kota,"6",0.3441801777
Kecamatan Pekalongan Utara,Kelurahan Degayu,Ruang Terbuka Hijau (RTH) Kota,"6",0.03709223824
Kecamatan Pekalongan Utara,Kelurahan Degayu,Ruang Terbuka Hijau (RTH) Kota,"6",0.02463637956
Kecamatan Pekalongan Utara,Kelurahan Degayu,Ruang Terbuka Hijau (RTH) Kota,"6",0.00253010106
Kecamatan Pekalongan Utara,Kelurahan Degayu,Ruang Terbuka Hijau (RTH) Kota,"6",0.01150272257
Kecamatan Pekalongan Utara,Kelurahan Degayu,Ruang Terbuka Hijau (RTH) Kota,"6",1.60470129523
Kecamatan Pekalongan Utara,Kelurahan Degayu,Ruang Terbuka Hijau (RTH) Kota,"6",0.29132352155
Kecamatan Pekalongan Utara,Kelurahan Degayu,Ruang Terbuka Hijau (RTH) Kota,"6",0.12200697749
Kecamatan Pekalongan Utara,Kelurahan Degayu,Ruang Terbuka Hijau (RTH) Kota,"6",0.45639408939
Kecamatan Pekalongan Utara,Kelurahan Degayu,Ruang Terbuka Hijau (RTH) Kota,"6",0.95184504171
Kecamatan Pekalongan Utara,Kelurahan Degayu,Ruang Terbuka Hijau (RTH) Kota,"6",0.45823039057
Kecamatan Pekalongan Utara,Kelurahan Degayu,Ruang Terbuka Hijau (RTH) Kota,"6",0.19835640567
Kecamatan Pekalongan Utara,Kelurahan Degayu,Ruang Terbuka Hijau (RTH) Kota,"6",2.1943174826
Kecamatan Pekalongan Utara,Kelurahan Degayu,Sempadan Pantai,"1",0.86326427657
Kecamatan Pekalongan Utara,Kelurahan Degayu,Sempadan Sungai,"2",0.00949138869
Kecamatan Pekalongan Utara,Kelurahan Degayu,Sempadan Sungai,"2",0.02624894298
Kecamatan Pekalongan Utara,Kelurahan Degayu,Sempadan Sungai,"2",0.01828433841
Kecamatan Pekalongan Utara,Kelurahan Degayu,Sempadan Sungai,"2",0.02747875467
Kecamatan Pekalongan Utara,Kelurahan Degayu,Sempadan Sungai,"2",0.01013905358
Kecamatan Pekalongan Utara,Kelurahan Degayu,Sempadan Sungai,"2",0.04041240274
Kecamatan Pekalongan Utara,Kelurahan Degayu,Sempadan Sungai,"2",0.02208653329
Kecamatan Pekalongan Utara,Kelurahan Degayu,Sempadan Sungai,"2",0.05967004902
Kecamatan Pekalongan Utara,Kelurahan Degayu,Sempadan Sungai,"2",0.07999130252
Kecamatan Pekalongan Utara,Kelurahan Degayu,Sempadan Sungai,"2",0.00499268098
Kecamatan Pekalongan Utara,Kelurahan Degayu,Sempadan Sungai,"2",0.03213405683
Kecamatan Pekalongan Utara,Kelurahan Degayu,Sempadan Sungai,"2",0.03011268108
Kecamatan Pekalongan Utara,Kelurahan Degayu,Sempadan Sungai,"2",0.05287208054
Kecamatan Pekalongan Utara,Kelurahan Degayu,Sempadan Sungai,"2",0.03462592308
Kecamatan Pekalongan Utara,Kelurahan Degayu,Sempadan Sungai,"2",0.03414162322
Kecamatan Pekalongan Utara,Kelurahan Degayu,Sempadan Sungai,"2",0.02439314128
Kecamatan Pekalongan Utara,Kelurahan Degayu,Sempadan Sungai,"2",0.18865006962
Kecamatan Pekalongan Utara,Kelurahan Degayu,Sempadan Sungai,"2",0.26641297768
Kecamatan Pekalongan Utara,Kelurahan Degayu,Sempadan Sungai,"2",0.14354751532
Kecamatan Pekalongan Utara,Kelurahan Kandang Panjang,Kawasan Cagar Budaya,"4",2.21155823809
Kecamatan Pekalongan Utara,Kelurahan Kandang Panjang,Badan Air,"22",5.38204878005
Kecamatan Pekalongan Utara,Kelurahan Kandang Panjang,Badan Jalan,"23",5.25836438723
Kecamatan Pekalongan Utara,Kelurahan Kandang Panjang,Kawasan Ekosistem Mangrove,"5",25.821548102
Kecamatan Pekalongan Utara,Kelurahan Kandang Panjang,Kawasan Pendidikan,"16",0.0048566706
Kecamatan Pekalongan Utara,Kelurahan Kandang Panjang,Kawasan Pendidikan,"16",0.38214000802
Kecamatan Pekalongan Utara,Kelurahan Kandang Panjang,Kawasan Pendidikan,"16",1.54095257678
Kecamatan Pekalongan Utara,Kelurahan Kandang Panjang,Kawasan Pendidikan,"16",0.41493158527
Kecamatan Pekalongan Utara,Kelurahan Kandang Panjang,Kawasan Perdagangan dan Jasa,"13",0.28523827372
